max_TCP_windows_size_value_forward_traffic_ratio,max_ttl_backward_traffic_enc,min_ttl_forward_traffic,total_TCP_windows_size_value_forward_traffic_ratio,IPratio_ratio,std_forward_packet_length_ratio,min_backward_packet_length,std_forward_packet_length_enc,mean_ttl_backward_traffic_ratio,IPratio_enc,min_forward_packet_length,std_length_of_IP_packet_ratio,min_ttl_backward_traffic_ratio,max_Interval_of_arrival_time_of_backward_traffic_ratio,meidan_length_of_IP_packet_ratio,max_length_of_IP_packet_ratio,std_length_of_IP_packet_enc,max_Change_values_of_TCP_windows_length_per_session,flow_duration_of_backward_traffic_ratio,median_ttl_backward_traffic,mean_backward_packet_length_ratio,median_forward_packet_length_ratio,std_TCP_windows_size_value_backward_traffic_ratio,std_Length_of_TCP_packet_header,max_Interval_of_arrival_time_of_backward_traffic_enc,mean_forward_packet_length_ratio,median_TCP_windows_size_value_backward_traffic_ratio,unique_link_mark,label,source
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.79.150:51012-1.2.118.140:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.61.4:32751-1.2.206.196:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.229.154:50807-1.2.193.184:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.89.145:53104-1.2.126.170:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.95.184:49446-1.2.8.108:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.202.131:11229-1.2.147.34:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.229.23:31794-1.2.195.107:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.178.199:13016-1.2.154.28:443,0,
1.0,32,32,0.6428571428571429,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.7142857142857143,1.1.174.17:63995-1.2.65.64:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.52.13:59326-1.2.86.248:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.233.24:1877-1.2.182.150:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.89.5:47403-1.2.0.104:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.100.83:49317-1.2.7.237:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.51.159:60715-1.2.232.110:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.150.90:63210-1.2.242.49:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.82.10:50401-1.2.192.34:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.38.67:20574-1.2.255.147:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.178.93:12976-1.2.45.244:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.225.226:31842-1.2.195.168:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.251.224:30365-1.2.113.228:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.22.183:35940-1.2.59.170:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.12.212:14112-1.2.134.102:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.105.42:4772-1.2.185.225:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.89.172:33445-1.2.125.236:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.173.209:63624-1.2.63.207:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.102.229:48166-1.2.11.110:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.181.55:41023-1.2.147.135:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.213.61:3173-1.2.7.164:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.29.6:63089-1.2.69.185:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.142.142:25264-1.2.233.241:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.131.2:60643-1.2.232.36:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.97.13:46350-1.2.176.69:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.156.77:20323-1.2.74.159:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.90.11:53222-1.2.127.42:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.118.163:39127-1.2.32.28:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.187.220:16002-1.2.57.197:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.83.169:32764-1.2.123.62:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.20.193:37676-1.2.58.113:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.26.201:17192-1.2.138.108:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.65.86:54393-1.2.99.189:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.106.22:4760-1.2.13.223:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.25.105:17061-1.2.61.224:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.7.139:35705-1.2.134.192:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.61.172:26504-1.2.214.202:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,552,0.0,1.0,1.0,52,0.8278145695364238,1.0,0.0,1.0,1.8278145695364238,250.0,1,0.0,32.0,1.8278145695364238,0.17218543046357615,0.0,0.0,0.0,0.17218543046357615,0.5223724113051419,1.1.10.149:35338-1.2.49.82:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.183.129:11174-1.2.146.236:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.176.100:11626-1.2.40.172:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.234.150:4127-1.2.11.92:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.43.235:21265-1.2.78.86:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.187.246:59533-1.2.251.202:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.201.75:9340-1.2.171.192:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.107.140:5003-1.2.14.202:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.111.101:42606-1.2.21.176:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.81.206:31738-1.2.195.60:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.193.111:44583-1.2.29.107:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.146.227:65475-1.2.251.2:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.159.249:21371-1.2.78.183:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.112.128:6372-1.2.20.35:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.203.248:39854-1.2.150.241:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.153.218:23195-1.2.85.219:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.114.252:45167-1.2.23.180:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.81.63:30701-1.2.115.53:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.137.144:26427-1.2.98.130:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.53.220:24675-1.2.91.165:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.68.160:56896-1.2.109.134:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.202.23:10772-1.2.37.88:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.139.135:54303-1.2.99.98:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.125.115:39199-1.2.148.94:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.200.90:38376-1.2.37.48:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.145.94:1676-1.2.73.205:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.97.201:4238-1.2.11.212:443,0,
1.0,32,32,0.7115384615384616,1.0,0.0,525,0.0,1.0,1.0,52,0.8197573656845754,1.0,0.0,1.0,1.8197573656845754,236.5,1,0.0,32.0,1.8197573656845754,0.18024263431542462,0.0,0.0,0.0,0.18024263431542462,0.5769230769230769,1.1.68.222:56505-1.2.108.14:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.24.103:36218-1.2.136.191:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.47.99:22333-1.2.82.124:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.173.103:17844-1.2.64.241:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.88.237:52526-1.2.124.112:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.251.207:31620-1.2.118.189:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.97.94:46893-1.2.6.114:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.79.126:52178-1.2.115.23:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.201.65:10334-1.2.35.162:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.222.32:43022-1.2.15.78:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.215.252:49873-1.2.10.10:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.244.131:27417-1.2.102.87:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.236.130:32460-1.2.122.19:443,0,
1.0,32,32,0.7388137943474291,1.0,0.0,1457,0.0,1.0,1.0,52,0.9310801855533466,1.0,0.0,1.0,1.9310801855533466,702.5,1,0.0,32.0,1.9310801855533466,0.06891981444665342,0.0,0.0,0.0,0.06891981444665342,0.5223724113051419,1.1.105.228:48668-1.2.185.92:443,0,
